date,close
2018-10-20,205.42999268
2018-10-21,205.14199829
2018-10-22,204.04400635
2018-10-23,204.33599854
2018-10-24,203.85200500
2018-10-25,202.71899414
2018-10-26,203.32899475
2018-10-27,204.21000671
2018-10-28,205.36599731
2018-10-29,197.24699402
2018-10-30,197.55599976
2018-10-31,197.38099670
2018-11-01,198.87199402
2018-11-02,200.63499451
2018-11-03,200.18600464
2018-11-04,207.48599243
2018-11-05,209.09100342
2018-11-06,218.45199585
2018-11-07,217.18299866
2018-11-08,212.23100281
2018-11-09,210.07400513
2018-11-10,212.53300476
2018-11-11,211.33999634
2018-11-12,210.41799927
2018-11-13,206.82600403
2018-11-14,181.39700317
2018-11-15,180.80599976
2018-11-16,175.17700195
2018-11-17,174.00100708
2018-11-18,177.06700134
2018-11-19,149.17500305
2018-11-20,130.33900452
2018-11-21,136.70100403
2018-11-22,126.70600128
2018-11-23,123.29599762
2018-11-24,113.49400330
2018-11-25,116.44999695
2018-11-26,108.33499908
2018-11-27,110.01000214
2018-11-28,122.43800354
2018-11-29,117.54264832
2018-11-30,113.17141724
2018-12-01,118.63555908
2018-12-02,116.38890076
2018-12-03,108.92501831
2018-12-04,110.21418762
2018-12-05,102.47555542
2018-12-06,91.76105499
2018-12-07,93.29456329
2018-12-08,92.15963745
2018-12-09,95.14205933
2018-12-10,91.68565369
2018-12-11,88.94530487
2018-12-12,90.59329987
2018-12-13,86.53931427
2018-12-14,84.30829620
2018-12-15,84.44081116
2018-12-16,85.26210022
2018-12-17,95.13382721
2018-12-18,101.11245728
2018-12-19,101.26857758
2018-12-20,116.21687317
2018-12-21,109.49623108
2018-12-22,116.75949860
2018-12-23,130.76525879
2018-12-24,140.23800659
2018-12-25,129.84434509
2018-12-26,131.86563110
2018-12-27,116.57591248
2018-12-28,137.64701843
2018-12-29,138.01834106
2018-12-30,139.85945129
2018-12-31,133.36825562
2019-01-01,140.81941223
2019-01-02,155.04768372
2019-01-03,149.13500977
2019-01-04,154.58193970
2019-01-05,155.63859558
2019-01-06,157.74620056
2019-01-07,151.69921875
2019-01-08,150.35963440
2019-01-09,150.80311584
2019-01-10,128.62518311
2019-01-11,127.54832458
2019-01-12,125.96652985
2019-01-13,116.89780426
2019-01-14,129.06872559
2019-01-15,122.03271484
2019-01-16,123.54706573
2019-01-17,123.74192047
2019-01-18,121.01026154
2019-01-19,124.51902008
2019-01-20,119.47483063
2019-01-21,117.15785217
2019-01-22,118.74755096
2019-01-23,117.45260620
2019-01-24,117.36288452
2019-01-25,116.37834167
2019-01-26,116.48873901
2019-01-27,113.40528870
2019-01-28,106.58997345
2019-01-29,105.59821320
2019-01-30,108.90753937
2019-01-31,107.06101227
2019-02-01,107.60978699
2019-02-02,110.43025970
2019-02-03,107.49266815
2019-02-04,107.82160187
2019-02-05,107.44351959
2019-02-06,104.91928864
2019-02-07,104.53530121
2019-02-08,119.26774597
2019-02-09,119.43088531
2019-02-10,124.80648804
2019-02-11,121.29839325
2019-02-12,122.57228851
2019-02-13,122.55360413
2019-02-14,121.39020538
2019-02-15,122.10038757
2019-02-16,123.26021576
2019-02-17,133.59887695
2019-02-18,146.09837341
2019-02-19,145.34619141
2019-02-20,149.55433655
2019-02-21,146.13084412
2019-02-22,149.09245300
2019-02-23,158.79542542
2019-02-24,135.85266113
2019-02-25,139.82286072
2019-02-26,138.08967590
2019-02-27,136.12596130
2019-02-28,136.74624634
2019-03-01,136.44361877
2019-03-02,134.20695496
2019-03-03,132.24942017
2019-03-04,127.77412415
2019-03-05,137.82238770
2019-03-06,138.78935242
2019-03-07,138.03450012
2019-03-08,135.12707520
2019-03-09,137.96533203
2019-03-10,136.75868225
2019-03-11,133.83403015
2019-03-12,134.44288635
2019-03-13,133.26307678
2019-03-14,133.71159363
2019-03-15,137.69178772
2019-03-16,142.39817810
2019-03-17,140.00054932
2019-03-18,139.37460327
2019-03-19,140.51919556
2019-03-20,140.68635559
2019-03-21,136.63606262
2019-03-22,137.18144226
2019-03-23,138.23986816
2019-03-24,136.98692322
2019-03-25,135.03102112
2019-03-26,135.46035767
2019-03-27,140.98815918
2019-03-28,139.41647339
2019-03-29,142.49742126
2019-03-30,142.09268188
2019-03-31,141.51409912
2019-04-01,141.83032227
2019-04-02,163.96174622
2019-04-03,161.45880127
2019-04-04,158.05253601
2019-04-05,165.51484680
2019-04-06,165.94720459
2019-04-07,174.53164673
2019-04-08,180.25881958
2019-04-09,176.11457825
2019-04-10,177.33747864
2019-04-11,165.49702454
2019-04-12,164.73632812
2019-04-13,164.51335144
2019-04-14,167.83851624
2019-04-15,161.57417297
2019-04-16,167.62344360
2019-04-17,166.95075989
2019-04-18,173.81402588
2019-04-19,173.70843506
2019-04-20,173.75126648
2019-04-21,170.04652405
2019-04-22,171.87466431
2019-04-23,171.44779968
2019-04-24,165.82609558
2019-04-25,154.45939636
2019-04-26,156.34709167
2019-04-27,158.43493652
2019-04-28,157.29507446
2019-04-29,155.20199585
2019-04-30,162.16603088
2019-05-01,160.81834412
2019-05-02,162.12278748
2019-05-03,167.95240784
2019-05-04,164.02658081
2019-05-05,163.45069885
2019-05-06,172.65321350
2019-05-07,169.79866028
2019-05-08,170.94816589
2019-05-09,170.28930664
2019-05-10,173.14274597
2019-05-11,194.30433655
2019-05-12,187.32531738
2019-05-13,196.84628296
2019-05-14,217.14857483
2019-05-15,247.15306091
2019-05-16,264.01000977
2019-05-17,243.76458740
2019-05-18,234.59523010
2019-05-19,261.29220581
2019-05-20,251.86441040
2019-05-21,255.21588135
2019-05-22,244.69891357
2019-05-23,245.96566772
2019-05-24,249.48498535
2019-05-25,251.75987244
2019-05-26,267.06964111
2019-05-27,272.86264038
2019-05-28,271.76870728
2019-05-29,269.45568848
2019-05-30,255.85894775
2019-05-31,268.11355591
2019-06-01,265.39126587
2019-06-02,270.22552490
2019-06-03,252.60792542
2019-06-04,241.33879089
2019-06-05,247.05101013
2019-06-06,249.47433472
2019-06-07,250.93035889
2019-06-08,245.73809814
2019-06-09,233.08670044
2019-06-10,247.52012634
2019-06-11,245.78182983
2019-06-12,260.90328979
2019-06-13,256.16879272
2019-06-14,264.08746338
2019-06-15,269.01931763
2019-06-16,269.22320557
2019-06-17,274.35110474
2019-06-18,265.05184937
2019-06-19,269.43179321
2019-06-20,271.69500732
2019-06-21,294.91027832
2019-06-22,309.38031006
2019-06-23,307.82778931
2019-06-24,310.42468262
2019-06-25,318.12631226
2019-06-26,336.75317383
2019-06-27,294.26763916
2019-06-28,311.22610474
2019-06-29,320.05889893
2019-06-30,290.69598389
2019-07-01,293.64111328
2019-07-02,291.59643555
2019-07-03,303.09997559
2019-07-04,284.52322388
2019-07-05,287.99752808
2019-07-06,287.54711914
2019-07-07,305.70056152
2019-07-08,313.25140381
2019-07-09,308.88101196
2019-07-10,290.00231934
2019-07-11,268.70404053
2019-07-12,276.27670288
2019-07-13,269.45880127
2019-07-14,227.57806396
2019-07-15,229.77600098
2019-07-16,199.18867493
2019-07-17,211.48497009
2019-07-18,226.56616211
2019-07-19,221.33341980
2019-07-20,229.11921692
2019-07-21,225.63076782
2019-07-22,217.56001282
2019-07-23,212.72851562
2019-07-24,217.04637146
2019-07-25,219.61799622
2019-07-26,219.62960815
2019-07-27,207.40830994
2019-07-28,211.18655396
2019-07-29,211.26805115
2019-07-30,210.52259827
2019-07-31,218.65414429
2019-08-01,217.80844116
2019-08-02,217.87156677
2019-08-03,222.49034119
2019-08-04,222.66972351
2019-08-05,234.21502686
2019-08-06,226.02064514
2019-08-07,226.39100647
2019-08-08,220.94186401
2019-08-09,210.48890686
2019-08-10,206.73353577
2019-08-11,216.09286499
2019-08-12,211.28807068
2019-08-13,208.70904541
2019-08-14,186.60774231
2019-08-15,188.50205994
2019-08-16,185.44007874
2019-08-17,185.68768311
2019-08-18,194.49353027
2019-08-19,203.09193420
2019-08-20,196.56541443
2019-08-21,186.89163208
2019-08-22,191.33291626
2019-08-23,194.70620728
2019-08-24,191.28956604
2019-08-25,186.84239197
2019-08-26,188.92938232
2019-08-27,187.51666260
2019-08-28,173.88996887
2019-08-29,169.51673889
2019-08-30,168.83486938
2019-08-31,172.46978760
2019-09-01,171.62942505
2019-09-02,178.34735107
2019-09-03,179.49932861
2019-09-04,175.99288940
2019-09-05,174.21713257
2019-09-06,169.95617676
2019-09-07,178.26261902
2019-09-08,181.35552979
2019-09-09,181.14945984
2019-09-10,179.78717041
2019-09-11,178.72549438
2019-09-12,181.01609802
2019-09-13,181.10972595
2019-09-14,188.10551453
2019-09-15,189.78912354
2019-09-16,197.11317444
2019-09-17,208.60874939
2019-09-18,211.39303589
2019-09-19,221.28085327
2019-09-20,218.05004883
2019-09-21,215.51620483
2019-09-22,211.54537964
2019-09-23,201.92131042
2019-09-24,168.11073303
2019-09-25,170.89270020
2019-09-26,166.72712708
2019-09-27,174.71099854
2019-09-28,174.57289124
2019-09-29,170.50347900
2019-09-30,179.87220764
2019-10-01,177.34042358
2019-10-02,180.71051025
2019-10-03,175.19934082
2019-10-04,176.98500061
2019-10-05,176.35151672
2019-10-06,173.05914307
2019-10-07,181.18634033
2019-10-08,182.02156067
2019-10-09,193.29325867
2019-10-10,191.65966797
2019-10-11,182.56968689
2019-10-12,180.82664490
2019-10-13,182.07514954
2019-10-14,186.96090698
2019-10-15,181.40606689
2019-10-16,176.01350403
2019-10-17,178.02835083
2019-10-18,173.62133789
2019-10-19,172.91302490
2019-10-20,175.53437805
2019-10-21,174.92098999
2019-10-22,172.30085754
2019-10-23,162.40278625
2019-10-24,162.16854858
2019-10-25,181.52320862
2019-10-26,179.83547974
2019-10-27,184.24221802
2019-10-28,182.66281128
2019-10-29,190.34257507
2019-10-30,184.69216919
2019-10-31,183.96691895
2019-11-01,183.96989441
2019-11-02,183.92572021
2019-11-03,182.42501831
2019-11-04,186.35519409
2019-11-05,189.30416870
2019-11-06,191.59384155
2019-11-07,187.97654724
2019-11-08,184.21147156
2019-11-09,185.02871704
2019-11-10,189.47727966
2019-11-11,185.48963928
2019-11-12,186.84341431
2019-11-13,188.25874329
2019-11-14,185.99963379
2019-11-15,180.52117920
2019-11-16,183.34835815
2019-11-17,185.11923218
2019-11-18,180.55960083
2019-11-19,177.45555115
2019-11-20,175.69834900
2019-11-21,161.46272278
2019-11-22,150.26817322
2019-11-23,153.41778564
2019-11-24,142.83470154
2019-11-25,146.47653198
2019-11-26,148.96507263
2019-11-27,153.01055908
2019-11-28,151.71757507
2019-11-29,155.30415344
2019-11-30,152.53968811
2019-12-01,151.18572998
2019-12-02,149.05915833
2019-12-03,147.95642090
2019-12-04,146.74774170
2019-12-05,149.24899292
2019-12-06,149.19444275
2019-12-07,148.76815796
2019-12-08,151.26472473
2019-12-09,148.22517395
2019-12-10,146.26704407
2019-12-11,143.60800171
2019-12-12,145.60400391
2019-12-13,144.94474792
2019-12-14,142.86923218
2019-12-15,143.11499023
2019-12-16,133.61402893
2019-12-17,122.60388947
2019-12-18,133.09219360
2019-12-19,129.32113647
2019-12-20,129.06605530
2019-12-21,128.13095093
2019-12-22,132.37251282
2019-12-23,128.61408997
2019-12-24,129.06388855
2019-12-25,126.45463562
2019-12-26,126.36122131
2019-12-27,127.21460724
2019-12-28,128.32270813
2019-12-29,134.75798035
2019-12-30,132.63348389
2019-12-31,129.61085510
2020-01-01,130.80200195
2020-01-02,127.41017914
2020-01-03,134.17170715
2020-01-04,135.06936646
2020-01-05,136.27677917
2020-01-06,144.30415344
2020-01-07,143.54399109
2020-01-08,141.25813293
2020-01-09,138.97920227
2020-01-10,143.96377563
2020-01-11,142.92710876
2020-01-12,145.87393188
2020-01-13,144.22659302
2020-01-14,165.95535278
2020-01-15,166.23068237
2020-01-16,164.39100647
2020-01-17,170.77995300
2020-01-18,175.36567688
2020-01-19,166.96984863
2020-01-20,167.12051392
2020-01-21,169.69715881
2020-01-22,168.29415894
2020-01-23,162.92855835
2020-01-24,163.05117798
2020-01-25,161.28393555
2020-01-26,168.07710266
2020-01-27,170.93089294
2020-01-28,176.37031555
2020-01-29,175.05033875
2020-01-30,184.69047546
2020-01-31,180.16017151
2020-02-01,183.67395020
2020-02-02,188.61753845
2020-02-03,189.86506653
2020-02-04,189.25059509
2020-02-05,204.23023987
2020-02-06,212.33908081
2020-02-07,222.72605896
2020-02-08,223.14651489
2020-02-09,228.57856750
2020-02-10,223.52270508
2020-02-11,235.85119629
2020-02-12,265.40612793
2020-02-13,268.09924316
2020-02-14,284.21749878
2020-02-15,264.72857666
2020-02-16,259.89471436
2020-02-17,266.36343384
2020-02-18,281.94458008
2020-02-19,259.76397705
2020-02-20,257.94946289
2020-02-21,265.60061646
2020-02-22,262.33172607
2020-02-23,273.75415039
2020-02-24,265.21643066
2020-02-25,247.81759644
2020-02-26,225.68026733
2020-02-27,226.75338745
2020-02-28,226.76049805
2020-02-29,219.84851074
2020-03-01,218.97059631
2020-03-02,230.56977844
2020-03-03,224.47962952
2020-03-04,224.51797485
2020-03-05,229.26818848
2020-03-06,243.52529907
2020-03-07,237.85308838
2020-03-08,200.68905640
2020-03-09,201.98632812
2020-03-10,200.76724243
2020-03-11,194.86853027
2020-03-12,112.34712219
2020-03-13,133.20181274
2020-03-14,123.30602264
2020-03-15,125.21430206
2020-03-16,110.60587311
2020-03-17,113.94274902
2020-03-18,114.84226990
2020-03-19,136.59385681
2020-03-20,132.73716736
2020-03-21,132.81871033
2020-03-22,123.32115173
2020-03-23,134.91160583
2020-03-24,138.76144409
2020-03-25,136.19589233
2020-03-26,138.36155701
2020-03-27,133.93794250
2020-03-28,130.98649597
2020-03-29,125.58373260
2020-03-30,132.90454102
2020-03-31,133.59356689
2020-04-01,135.63455200
2020-04-02,142.02914429
2020-04-03,142.09130859
2020-04-04,145.21939087
2020-04-05,143.54664612
2020-04-06,169.13587952
2020-04-07,165.10194397
2020-04-08,172.64173889
2020-04-09,170.80714417
2020-04-10,158.41244507
2020-04-11,158.21601868
2020-04-12,161.14242554
2020-04-13,156.27955627
2020-04-14,157.59638977
2020-04-15,153.28689575
2020-04-16,172.15737915
2020-04-17,171.63858032
2020-04-18,186.91400146
2020-04-19,181.61495972
2020-04-20,172.29716492
2020-04-21,172.73770142
2020-04-22,182.59957886
2020-04-23,185.02867126
2020-04-24,189.23693848
2020-04-25,195.51530457
2020-04-26,197.31753540
2020-04-27,197.22471619
2020-04-28,198.41539001
2020-04-29,216.96823120
2020-04-30,207.60205078
2020-05-01,214.21910095
2020-05-02,215.32537842
2020-05-03,210.93315125
2020-05-04,208.17401123
2020-05-05,206.77439880
2020-05-06,204.05578613
2020-05-07,212.28941345
2020-05-08,212.99157715
2020-05-09,211.60012817
2020-05-10,188.59956360
2020-05-11,185.91284180
2020-05-12,189.31250000
2020-05-13,199.19328308
2020-05-14,202.94909668
2020-05-15,195.62266541
2020-05-16,200.67712402
2020-05-17,207.15869141
2020-05-18,214.52505493
2020-05-19,213.45111084
2020-05-20,210.09674072
2020-05-21,199.88360596
2020-05-22,207.16918945
2020-05-23,208.69439697
2020-05-24,202.37034607
2020-05-25,205.31974792
2020-05-26,201.90231323
2020-05-27,208.86343384
2020-05-28,219.84042358
2020-05-29,220.67512512
2020-05-30,242.34559631
2020-05-31,230.97570801
2020-06-01,246.99176025
2020-06-02,237.21905518
2020-06-03,244.17932129
2020-06-04,244.42639160
2020-06-05,241.22198486
2020-06-06,241.93132019
2020-06-07,245.16725159
2020-06-08,246.30990601
2020-06-09,244.91145325
2020-06-10,247.44494629
2020-06-11,231.70266724
2020-06-12,237.49320984
2020-06-13,238.90884399
2020-06-14,234.11470032
2020-06-15,229.92890930
2020-06-16,234.41616821
2020-06-17,233.02827454
2020-06-18,232.10116577
2020-06-19,227.13829041
2020-06-20,229.27426147
2020-06-21,228.98982239
2020-06-22,242.53318787
2020-06-23,244.14215088
2020-06-24,235.77246094
2020-06-25,232.94448853
2020-06-26,229.66804504
2020-06-27,222.95979309
2020-06-28,225.34716797
2020-06-29,228.19487000
2020-06-30,226.31500244
2020-07-01,231.11341858
2020-07-02,229.39219666
2020-07-03,225.38706970
2020-07-04,229.07411194
2020-07-05,227.66459656
2020-07-06,241.51022339
2020-07-07,239.07553101
2020-07-08,246.67001343
2020-07-09,243.01596069
2020-07-10,240.98498535
2020-07-11,239.45817566
2020-07-12,242.13169861
2020-07-13,239.60458374
2020-07-14,240.21148682
2020-07-15,238.42352295
2020-07-16,233.64088440
2020-07-17,232.77308655
2020-07-18,235.48381042
2020-07-19,238.48751831
2020-07-20,236.15316772
2020-07-21,245.01672363
2020-07-22,262.19064331
2020-07-23,274.68905640
2020-07-24,279.21542358
2020-07-25,304.05676270
2020-07-26,309.64361572
2020-07-27,321.51409912
2020-07-28,316.65725708
2020-07-29,318.19088745
2020-07-30,334.58663940
2020-07-31,345.55465698
2020-08-01,385.19970703
2020-08-02,370.67172241
2020-08-03,386.29516602
2020-08-04,389.87548828
2020-08-05,401.59057617
2020-08-06,394.96194458
2020-08-07,379.51284790
2020-08-08,393.98736572
2020-08-09,391.12045288
2020-08-10,395.88757324
2020-08-11,380.38406372
2020-08-12,391.02416992
2020-08-13,428.74179077
2020-08-14,437.39782715
2020-08-15,433.35491943
2020-08-16,433.78662109
2020-08-17,429.53125000
2020-08-18,423.66931152
2020-08-19,406.46377563
2020-08-20,416.43978882
2020-08-21,389.12634277
2020-08-22,395.83514404
2020-08-23,391.38449097
2020-08-24,408.14419556
2020-08-25,384.00103760
2020-08-26,386.46612549
2020-08-27,382.63262939
2020-08-28,395.87466431
2020-08-29,399.92147827
2020-08-30,428.39572144
2020-08-31,435.07974243
2020-09-01,477.05191040
2020-09-02,440.04049683
2020-09-03,385.67193604
2020-09-04,388.24114990
2020-09-05,335.26007080
2020-09-06,353.36227417
2020-09-07,352.67349243
2020-09-08,337.60211182
2020-09-09,351.11001587
2020-09-10,368.10189819
2020-09-11,374.69558716
2020-09-12,387.18310547
2020-09-13,365.57000732
2020-09-14,377.26885986
2020-09-15,364.83920288
2020-09-16,365.81228638
2020-09-17,389.01922607
2020-09-18,384.36453247
2020-09-19,385.54437256
2020-09-20,371.05282593
2020-09-21,341.78607178
2020-09-22,344.50317383
2020-09-23,321.11630249
2020-09-24,349.35559082
2020-09-25,352.18325806
2020-09-26,355.48809814
2020-09-27,357.43850708
2020-09-28,355.15942383
2020-09-29,359.75738525
2020-09-30,359.93786621
2020-10-01,353.20590210
2020-10-02,346.23892212
2020-10-03,346.52209473
2020-10-04,352.57901001
2020-10-05,353.95678711
2020-10-06,340.81585693
2020-10-07,341.80865479
2020-10-08,350.76614380
2020-10-09,365.59048462
2020-10-10,370.96759033
2020-10-11,375.14205933
2020-10-12,387.73126221
2020-10-13,381.19076538
2020-10-14,379.48403931
2020-10-15,377.44183350
2020-10-16,366.22900391
2020-10-17,368.85592651
2020-10-18,378.21368408
2020-10-19,379.93560791
2020-10-20,369.13690186
2020-10-21,392.18997192
2020-10-22,413.77297974
2020-10-23,409.76669312
2020-10-24,412.45761108
2020-10-25,406.21777344
2020-10-26,393.88830566
2020-10-27,403.99703979
2020-10-28,388.65075684
2020-10-29,386.73010254
2020-10-30,382.81997681
2020-10-31,386.59033203
2020-11-01,396.35818481
2020-11-02,383.15673828
2020-11-03,387.60217285
2020-11-04,402.14199829
2020-11-05,414.06735229
2020-11-06,454.71929932
2020-11-07,435.71313477
2020-11-08,453.55477905
2020-11-09,444.16305542
2020-11-10,449.67962646
2020-11-11,462.96054077
2020-11-12,461.00527954
2020-11-13,474.62643433
2020-11-14,460.14984131
2020-11-15,447.55908203
2020-11-16,459.94030762
2020-11-17,480.36007690
2020-11-18,479.48406982
2020-11-19,471.63043213
2020-11-20,509.74456787
2020-11-21,549.48663330
2020-11-22,558.06811523
2020-11-23,608.45404053
2020-11-24,603.89776611
2020-11-25,570.68664551
2020-11-26,518.80114746
2020-11-27,517.49371338
2020-11-28,538.22979736
2020-11-29,575.75805664
2020-11-30,614.84252930
2020-12-01,587.32415771
2020-12-02,598.35235596
2020-12-03,616.70874023
2020-12-04,569.35418701
2020-12-05,596.59545898
2020-12-06,601.90899658
2020-12-07,591.84338379
2020-12-08,554.82775879
2020-12-09,573.47912598
